!Each construct is associated with specific gene accession numbers; the crRNA construct IDs can be used to look up specific guides for a given gene. Contact technical service (technical@horizondiscovery.com) for any questions.
Metadata_JCP2022,Metadata_NCBI_Gene_ID,Metadata_Symbol,Metadata_CatalogNumber
JCP2022_800001,,no-guide,
JCP2022_800002,,non-targeting,
JCP2022_800003,2,A2M,CM-005293-01|CM-005293-02|CM-005293-03|CM-005293-04
JCP2022_800960,10485,C1orf61,CM-020109-01|CM-020109-02|CM-020109-03|CM-020109-04
JCP2022_800961,715,C1R,CM-005795-01|CM-005795-02|CM-005795-03|CM-005795-04
JCP2022_800962,51279,C1RL,CM-007816-01|CM-007816-02|CM-007816-03|CM-007816-04
JCP2022_800963,716,C1S,CM-005796-01|CM-005796-02|CM-005796-03|CM-005796-04
JCP2022_800964,717,C2,CM-005797-01|CM-005797-02|CM-005797-03|CM-005797-04
JCP2022_800965,719,C3AR1,CM-005441-01|CM-005441-02|CM-005441-03|CM-005441-04
JCP2022_800966,727,C5,CM-007819-01|CM-007819-02|CM-007819-03|CM-007819-04
JCP2022_800967,728,C5AR1,CM-005442-01|CM-005442-02|CM-005442-03|CM-005442-04
JCP2022_800968,27202,C5AR2,CM-005597-01|CM-005597-02|CM-005597-03|CM-005597-04
JCP2022_800969,733,C8G,CM-008991-01|CM-008991-02|CM-008991-03|CM-008991-04
JCP2022_800970,84909,C9orf3,CM-005873-01|CM-005873-02|CM-005873-03|CM-005873-04
JCP2022_800971,759,CA1,CM-010173-01|CM-010173-02|CM-010173-03|CM-010173-04
JCP2022_800972,56934,CA10,CM-008550-01|CM-008550-02|CM-008550-03|CM-008550-04
JCP2022_800973,770,CA11,CM-009336-01|CM-009336-02|CM-009336-03|CM-009336-04
JCP2022_800974,771,CA12,CM-003634-01|CM-003634-02|CM-003634-03|CM-003634-04
JCP2022_800975,377677,CA13,CM-027325-01|CM-027325-02|CM-027325-03|CM-027325-04
JCP2022_800976,23632,CA14,CM-009918-01|CM-009918-02|CM-009918-03|CM-009918-04
JCP2022_800977,760,CA2,CM-009639-01|CM-009639-02|CM-009639-03|CM-009639-04
JCP2022_800978,761,CA3,CM-008714-01|CM-008714-02|CM-008714-03|CM-008714-04
JCP2022_800979,762,CA4,CM-008775-01|CM-008775-02|CM-008775-03|CM-008775-04
JCP2022_800980,763,CA5A,CM-008961-01|CM-008961-02|CM-008961-03|CM-008961-04
JCP2022_800981,11238,CA5B,CM-008829-01|CM-008829-02|CM-008829-03|CM-008829-04
JCP2022_800982,765,CA6,CM-010145-01|CM-010145-02|CM-010145-03|CM-010145-04
JCP2022_800983,766,CA7,CM-008811-01|CM-008811-02|CM-008811-03|CM-008811-04
JCP2022_800984,767,CA8,CM-009012-01|CM-009012-02|CM-009012-03|CM-009012-04
JCP2022_800985,768,CA9,CM-005244-01|CM-005244-02|CM-005244-03|CM-005244-04
JCP2022_800986,773,CACNA1A,CM-006121-01|CM-006121-02|CM-006121-03|CM-006121-04
JCP2022_800987,774,CACNA1B,CM-006122-01|CM-006122-02|CM-006122-03|CM-006122-04
JCP2022_800988,775,CACNA1C,CM-006123-01|CM-006123-02|CM-006123-03|CM-006123-04
JCP2022_800989,776,CACNA1D,CM-006124-01|CM-006124-02|CM-006124-03|CM-006124-04
JCP2022_800990,777,CACNA1E,CM-006125-01|CM-006125-02|CM-006125-03|CM-006125-04
JCP2022_800991,778,CACNA1F,CM-006126-01|CM-006126-02|CM-006126-03|CM-006126-04
JCP2022_800992,8913,CACNA1G,CM-006127-01|CM-006127-02|CM-006127-03|CM-006127-04
JCP2022_800993,8912,CACNA1H,CM-006128-01|CM-006128-02|CM-006128-03|CM-006128-04
JCP2022_800994,8911,CACNA1I,CM-006129-01|CM-006129-02|CM-006129-03|CM-006129-04
JCP2022_800995,779,CACNA1S,CM-006130-01|CM-006130-02|CM-006130-03|CM-006130-04
JCP2022_800996,781,CACNA2D1,CM-020206-01|CM-020206-02|CM-020206-03|CM-020206-04
JCP2022_800997,9254,CACNA2D2,CM-012719-01|CM-012719-02|CM-012719-03|CM-012719-04
JCP2022_800998,55799,CACNA2D3,CM-021246-01|CM-021246-02|CM-021246-03|CM-021246-04
JCP2022_800999,93589,CACNA2D4,CM-021481-01|CM-021481-02|CM-021481-03|CM-021481-04
JCP2022_801000,782,CACNB1,CM-009359-01|CM-009359-02|CM-009359-03|CM-009359-04
JCP2022_801001,783,CACNB2,CM-008741-01|CM-008741-02|CM-008741-03|CM-008741-04
JCP2022_801002,784,CACNB3,CM-008776-01|CM-008776-02|CM-008776-03|CM-008776-04
JCP2022_801003,785,CACNB4,CM-009062-01|CM-009062-02|CM-009062-03|CM-009062-04
JCP2022_801004,786,CACNG1,CM-011162-01|CM-011162-02|CM-011162-03|CM-011162-04
JCP2022_801005,10369,CACNG2,CM-012160-01|CM-012160-02|CM-012160-03|CM-012160-04
JCP2022_801006,10368,CACNG3,CM-017452-01|CM-017452-02|CM-017452-03|CM-017452-04
JCP2022_801007,27092,CACNG4,CM-012519-01|CM-012519-02|CM-012519-03|CM-012519-04
JCP2022_801008,27091,CACNG5,CM-012518-01|CM-012518-02|CM-012518-03|CM-012518-04
JCP2022_801009,59285,CACNG6,CM-017454-01|CM-017454-02|CM-017454-03|CM-017454-04
JCP2022_801010,59284,CACNG7,CM-017347-01|CM-017347-02|CM-017347-03|CM-017347-04
JCP2022_801011,59283,CACNG8,CM-013508-01|CM-013508-02|CM-013508-03|CM-013508-04
JCP2022_801012,143384,CACUL1,CM-016305-01|CM-016305-02|CM-016305-03|CM-016305-04
JCP2022_801013,790,CAD,CM-009471-01|CM-009471-02|CM-009471-03|CM-009471-04
JCP2022_801014,57658,CALCOCO1,CM-007038-01|CM-007038-02|CM-007038-03|CM-007038-04
JCP2022_801015,10241,CALCOCO2,CM-010637-01|CM-010637-02|CM-010637-03|CM-010637-04
JCP2022_801016,799,CALCR,CM-003635-01|CM-003635-02|CM-003635-03|CM-003635-04
JCP2022_801017,10203,CALCRL,CM-004350-01|CM-004350-02|CM-004350-03|CM-004350-04
JCP2022_801018,255022,CALHM1,CM-032306-01|CM-032306-02|CM-032306-03|CM-032306-04
JCP2022_801019,801,CALM1,CM-017646-01|CM-017646-02|CM-017646-03|CM-017646-04
JCP2022_801020,805,CALM2,CM-016674-01|CM-016674-02|CM-016674-03|CM-016674-04
JCP2022_801021,808,CALM3,CM-019939-01|CM-019939-02|CM-019939-03|CM-019939-04
JCP2022_801022,811,CALR,CM-008197-01|CM-008197-02|CM-008197-03|CM-008197-04
JCP2022_801023,8536,CAMK1,CM-004940-01|CM-004940-02|CM-004940-03|CM-004940-04
JCP2022_801024,57118,CAMK1D,CM-004946-01|CM-004946-02|CM-004946-03|CM-004946-04
JCP2022_801025,57172,CAMK1G,CM-004941-01|CM-004941-02|CM-004941-03|CM-004941-04
JCP2022_801026,815,CAMK2A,CM-004942-01|CM-004942-02|CM-004942-03|CM-004942-04
JCP2022_801027,816,CAMK2B,CM-004943-01|CM-004943-02|CM-004943-03|CM-004943-04
JCP2022_801028,817,CAMK2D,CM-004042-01|CM-004042-02|CM-004042-03|CM-004042-04
JCP2022_801029,818,CAMK2G,CM-004536-01|CM-004536-02|CM-004536-03|CM-004536-04
JCP2022_801030,814,CAMK4,CM-004944-01|CM-004944-02|CM-004944-03|CM-004944-04
JCP2022_801031,84254,CAMKK1,CM-004912-01|CM-004912-02|CM-004912-03|CM-004912-04
JCP2022_801032,10645,CAMKK2,CM-004842-01|CM-004842-02|CM-004842-03|CM-004842-04
JCP2022_801033,79012,CAMKV,CM-005349-01|CM-005349-02|CM-005349-03|CM-005349-04
JCP2022_801034,23261,CAMTA1,CM-021559-01|CM-021559-02|CM-021559-03|CM-021559-04
JCP2022_801035,55832,CAND1,CM-015562-01|CM-015562-02|CM-015562-03|CM-015562-04
JCP2022_801036,23066,CAND2,CM-023448-01|CM-023448-02|CM-023448-03|CM-023448-04
JCP2022_801037,124583,CANT1,CM-018707-01|CM-018707-02|CM-018707-03|CM-018707-04
JCP2022_801038,823,CAPN1,CM-005799-01|CM-005799-02|CM-005799-03|CM-005799-04
JCP2022_801039,11132,CAPN10,CM-005800-01|CM-005800-02|CM-005800-03|CM-005800-04
JCP2022_801040,11131,CAPN11,CM-005801-01|CM-005801-02|CM-005801-03|CM-005801-04
JCP2022_801041,147968,CAPN12,CM-005802-01|CM-005802-02|CM-005802-03|CM-005802-04
JCP2022_801042,92291,CAPN13,CM-005803-01|CM-005803-02|CM-005803-03|CM-005803-04
JCP2022_801043,440854,CAPN14,CM-033791-01|CM-033791-02|CM-033791-03|CM-033791-04
JCP2022_801044,6650,CAPN15,CM-006037-01|CM-006037-02|CM-006037-03|CM-006037-04
JCP2022_801045,824,CAPN2,CM-005804-01|CM-005804-02|CM-005804-03|CM-005804-04
JCP2022_801046,825,CAPN3,CM-005805-01|CM-005805-02|CM-005805-03|CM-005805-04
JCP2022_801047,726,CAPN5,CM-005806-01|CM-005806-02|CM-005806-03|CM-005806-04
JCP2022_801048,827,CAPN6,CM-009423-01|CM-009423-02|CM-009423-03|CM-009423-04
JCP2022_801049,23473,CAPN7,CM-005807-01|CM-005807-02|CM-005807-03|CM-005807-04
JCP2022_801050,388743,CAPN8,CM-027570-01|CM-027570-02|CM-027570-03|CM-027570-04
JCP2022_801051,10753,CAPN9,CM-005808-01|CM-005808-02|CM-005808-03|CM-005808-04
JCP2022_801052,84290,CAPNS2,CM-014858-01|CM-014858-02|CM-014858-03|CM-014858-04
JCP2022_801053,29775,CARD10,CM-004395-01|CM-004395-02|CM-004395-03|CM-004395-04
JCP2022_801054,84433,CARD11,CM-004219-01|CM-004219-02|CM-004219-03|CM-004219-04
JCP2022_801055,22900,CARD8,CM-004454-01|CM-004454-02|CM-004454-03|CM-004454-04
JCP2022_801056,79800,CARF,CM-015280-01|CM-015280-02|CM-015280-03|CM-015280-04
JCP2022_801057,10498,CARM1,CM-004130-01|CM-004130-02|CM-004130-03|CM-004130-04
JCP2022_801058,833,CARS,CM-010335-01|CM-010335-02|CM-010335-03|CM-010335-04
JCP2022_801059,64921,CASD1,CM-016926-01|CM-016926-02|CM-016926-03|CM-016926-04
JCP2022_801060,8573,CASK,CM-005311-01|CM-005311-02|CM-005311-03|CM-005311-04
JCP2022_801061,843,CASP10,CM-004402-01|CM-004402-02|CM-004402-03|CM-004402-04
JCP2022_801062,23581,CASP14,CM-004403-01|CM-004403-02|CM-004403-03|CM-004403-04
JCP2022_801063,835,CASP2,CM-003465-01|CM-003465-02|CM-003465-03|CM-003465-04
JCP2022_801064,836,CASP3,CM-004307-01|CM-004307-02|CM-004307-03|CM-004307-04
JCP2022_801065,837,CASP4,CM-004404-01|CM-004404-02|CM-004404-03|CM-004404-04
JCP2022_801066,838,CASP5,CM-004405-01|CM-004405-02|CM-004405-03|CM-004405-04
JCP2022_801067,839,CASP6,CM-004406-01|CM-004406-02|CM-004406-03|CM-004406-04
JCP2022_801068,840,CASP7,CM-004407-01|CM-004407-02|CM-004407-03|CM-004407-04
JCP2022_801069,841,CASP8,CM-003466-01|CM-003466-02|CM-003466-03|CM-003466-04
JCP2022_801070,9994,CASP8AP2,CM-012413-01|CM-012413-02|CM-012413-03|CM-012413-04
JCP2022_801071,842,CASP9,CM-003309-01|CM-003309-02|CM-003309-03|CM-003309-04
JCP2022_801072,846,CASR,CM-005444-01|CM-005444-02|CM-005444-03|CM-005444-04
JCP2022_801073,54897,CASZ1,CM-020764-01|CM-020764-02|CM-020764-03|CM-020764-04
JCP2022_801074,847,CAT,CM-010021-01|CM-010021-02|CM-010021-03|CM-010021-04
JCP2022_801075,117144,CATSPER1,CM-006131-01|CM-006131-02|CM-006131-03|CM-006131-04
JCP2022_801076,117155,CATSPER2,CM-006132-01|CM-006132-02|CM-006132-03|CM-006132-04
JCP2022_801077,347732,CATSPER3,CM-008518-01|CM-008518-02|CM-008518-03|CM-008518-04
JCP2022_801078,378807,CATSPER4,CM-027514-01|CM-027514-02|CM-027514-03|CM-027514-04
JCP2022_801079,79820,CATSPERB,CM-021281-01|CM-021281-02|CM-021281-03|CM-021281-04
JCP2022_801080,257062,CATSPERD,CM-015570-01|CM-015570-02|CM-015570-03|CM-015570-04
JCP2022_801081,57828,CATSPERG,CM-014008-01|CM-014008-02|CM-014008-03|CM-014008-04
JCP2022_801082,857,CAV1,CM-003467-01|CM-003467-02|CM-003467-03|CM-003467-04
JCP2022_801083,859,CAV3,CM-011229-01|CM-011229-02|CM-011229-03|CM-011229-04
JCP2022_801084,9139,CBFA2T2,CM-010557-01|CM-010557-02|CM-010557-03|CM-010557-04
JCP2022_801085,863,CBFA2T3,CM-017195-01|CM-017195-02|CM-017195-03|CM-017195-04
JCP2022_801086,865,CBFB,CM-011602-01|CM-011602-02|CM-011602-03|CM-011602-04
JCP2022_801087,867,CBL,CM-003003-01|CM-003003-02|CM-003003-03|CM-003003-04
JCP2022_801088,868,CBLB,CM-003004-01|CM-003004-02|CM-003004-03|CM-003004-04
JCP2022_801089,23624,CBLC,CM-006962-01|CM-006962-02|CM-006962-03|CM-006962-04
JCP2022_801090,79872,CBLL1,CM-007069-01|CM-007069-02|CM-007069-03|CM-007069-04
JCP2022_801091,873,CBR1,CM-004513-01|CM-004513-02|CM-004513-03|CM-004513-04
JCP2022_801092,874,CBR3,CM-008597-01|CM-008597-02|CM-008597-03|CM-008597-04
JCP2022_801093,84869,CBR4,CM-008420-01|CM-008420-02|CM-008420-03|CM-008420-04
JCP2022_801094,84733,CBX2,CM-008357-01|CM-008357-02|CM-008357-03|CM-008357-04
JCP2022_801095,8535,CBX4,CM-008356-01|CM-008356-02|CM-008356-03|CM-008356-04
JCP2022_801096,23492,CBX7,CM-009561-01|CM-009561-02|CM-009561-03|CM-009561-04
JCP2022_801097,57332,CBX8,CM-008355-01|CM-008355-02|CM-008355-03|CM-008355-04
JCP2022_801098,54862,CC2D1A,CM-015744-01|CM-015744-02|CM-015744-03|CM-015744-04
JCP2022_801099,886,CCKAR,CM-005446-01|CM-005446-02|CM-005446-03|CM-005446-04
JCP2022_801100,887,CCKBR,CM-005447-01|CM-005447-02|CM-005447-03|CM-005447-04
JCP2022_801101,6357,CCL13,CM-007824-01|CM-007824-02|CM-007824-03|CM-007824-04
JCP2022_801102,6358,CCL14,CM-007825-01|CM-007825-02|CM-007825-03|CM-007825-04
JCP2022_801103,6364,CCL20,CM-007832-01|CM-007832-02|CM-007832-03|CM-007832-04
JCP2022_801104,6354,CCL7,CM-007845-01|CM-007845-02|CM-007845-03|CM-007845-04
JCP2022_801105,8900,CCNA1,CM-003204-01|CM-003204-02|CM-003204-03|CM-003204-04
JCP2022_801106,890,CCNA2,CM-003205-01|CM-003205-02|CM-003205-03|CM-003205-04
JCP2022_801107,891,CCNB1,CM-003206-01|CM-003206-02|CM-003206-03|CM-003206-04
JCP2022_801108,57820,CCNB1IP1,CM-019251-01|CM-019251-02|CM-019251-03|CM-019251-04
JCP2022_801109,9133,CCNB2,CM-003207-01|CM-003207-02|CM-003207-03|CM-003207-04
JCP2022_801110,85417,CCNB3,CM-003208-01|CM-003208-02|CM-003208-03|CM-003208-04
JCP2022_801111,892,CCNC,CM-003209-01|CM-003209-02|CM-003209-03|CM-003209-04
JCP2022_801112,595,CCND1,CM-003210-01|CM-003210-02|CM-003210-03|CM-003210-04
JCP2022_801113,894,CCND2,CM-003211-01|CM-003211-02|CM-003211-03|CM-003211-04
JCP2022_801114,896,CCND3,CM-003212-01|CM-003212-02|CM-003212-03|CM-003212-04
JCP2022_801115,898,CCNE1,CM-003213-01|CM-003213-02|CM-003213-03|CM-003213-04
JCP2022_801116,9134,CCNE2,CM-003214-01|CM-003214-02|CM-003214-03|CM-003214-04
JCP2022_801117,899,CCNF,CM-003215-01|CM-003215-02|CM-003215-03|CM-003215-04
JCP2022_801118,900,CCNG1,CM-003216-01|CM-003216-02|CM-003216-03|CM-003216-04
JCP2022_801119,901,CCNG2,CM-003217-01|CM-003217-02|CM-003217-03|CM-003217-04
JCP2022_801120,902,CCNH,CM-003218-01|CM-003218-02|CM-003218-03|CM-003218-04
JCP2022_801121,10983,CCNI,CM-003219-01|CM-003219-02|CM-003219-03|CM-003219-04
JCP2022_801122,10309,CCNO,CM-008515-01|CM-008515-02|CM-008515-03|CM-008515-04
JCP2022_801123,904,CCNT1,CM-003220-01|CM-003220-02|CM-003220-03|CM-003220-04
JCP2022_801124,905,CCNT2,CM-003221-01|CM-003221-02|CM-003221-03|CM-003221-04
JCP2022_801125,1230,CCR1,CM-005448-01|CM-005448-02|CM-005448-03|CM-005448-04
JCP2022_801126,2826,CCR10,CM-005554-01|CM-005554-02|CM-005554-03|CM-005554-04
JCP2022_801127,1232,CCR3,CM-005450-01|CM-005450-02|CM-005450-03|CM-005450-04
JCP2022_801128,1233,CCR4,CM-005451-01|CM-005451-02|CM-005451-03|CM-005451-04
JCP2022_801129,1234,CCR5,CM-004855-01|CM-004855-02|CM-004855-03|CM-004855-04
JCP2022_801130,1235,CCR6,CM-005453-01|CM-005453-02|CM-005453-03|CM-005453-04
JCP2022_801131,1236,CCR7,CM-005454-01|CM-005454-02|CM-005454-03|CM-005454-04
JCP2022_801132,1237,CCR8,CM-005455-01|CM-005455-02|CM-005455-03|CM-005455-04
JCP2022_801133,10803,CCR9,CM-005456-01|CM-005456-02|CM-005456-03|CM-005456-04
JCP2022_801134,9034,CCRL2,CM-005458-01|CM-005458-02|CM-005458-03|CM-005458-04
JCP2022_801135,9973,CCS,CM-008954-01|CM-008954-02|CM-008954-03|CM-008954-04
JCP2022_801136,10576,CCT2,CM-020107-01|CM-020107-02|CM-020107-03|CM-020107-04
JCP2022_801137,7203,CCT3,CM-018339-01|CM-018339-02|CM-018339-03|CM-018339-04
JCP2022_801138,10575,CCT4,CM-020147-01|CM-020147-02|CM-020147-03|CM-020147-04
JCP2022_801139,22948,CCT5,CM-012797-01|CM-012797-02|CM-012797-03|CM-012797-04
JCP2022_801140,908,CCT6A,CM-016559-01|CM-016559-02|CM-016559-03|CM-016559-04
JCP2022_801141,10693,CCT6B,CM-020161-01|CM-020161-02|CM-020161-03|CM-020161-04
JCP2022_801142,10574,CCT7,CM-020115-01|CM-020115-02|CM-020115-03|CM-020115-04
JCP2022_801143,10694,CCT8,CM-008566-01|CM-008566-02|CM-008566-03|CM-008566-04
JCP2022_801144,929,CD14,CM-011121-01|CM-011121-02|CM-011121-03|CM-011121-04
JCP2022_801145,11126,CD160,CM-019771-01|CM-019771-02|CM-019771-03|CM-019771-04
JCP2022_801146,9332,CD163,CM-007847-01|CM-007847-02|CM-007847-03|CM-007847-04
JCP2022_801147,283316,CD163L1,CM-008024-01|CM-008024-02|CM-008024-03|CM-008024-04
JCP2022_801148,914,CD2,CM-017854-01|CM-017854-02|CM-017854-03|CM-017854-04
JCP2022_801149,51744,CD244,CM-020827-01|CM-020827-02|CM-020827-03|CM-020827-04
JCP2022_801150,919,CD247,CM-004257-01|CM-004257-02|CM-004257-03|CM-004257-04
JCP2022_801151,939,CD27,CM-008103-01|CM-008103-02|CM-008103-03|CM-008103-04
JCP2022_801152,940,CD28,CM-012734-01|CM-012734-02|CM-012734-03|CM-012734-04
JCP2022_801153,10871,CD300C,CM-017088-01|CM-017088-02|CM-017088-03|CM-017088-04
JCP2022_801154,9936,CD302,CM-018909-01|CM-018909-02|CM-018909-03|CM-018909-04
JCP2022_801155,948,CD36,CM-010206-01|CM-010206-02|CM-010206-03|CM-010206-04
JCP2022_801156,952,CD38,CM-009222-01|CM-009222-02|CM-009222-03|CM-009222-04
JCP2022_801157,915,CD3D,CM-020205-01|CM-020205-02|CM-020205-03|CM-020205-04
JCP2022_801158,917,CD3G,CM-011005-01|CM-011005-02|CM-011005-03|CM-011005-04
JCP2022_801159,958,CD40,CM-008101-01|CM-008101-02|CM-008101-03|CM-008101-04
JCP2022_801160,921,CD5,CM-007848-01|CM-007848-02|CM-007848-03|CM-007848-04
JCP2022_801161,922,CD5L,CM-007849-01|CM-007849-02|CM-007849-03|CM-007849-04
JCP2022_801162,923,CD6,CM-007850-01|CM-007850-02|CM-007850-03|CM-007850-04
JCP2022_801163,969,CD69,CM-006359-01|CM-006359-02|CM-006359-03|CM-006359-04
JCP2022_801164,971,CD72,CM-019508-01|CM-019508-02|CM-019508-03|CM-019508-04
JCP2022_801165,972,CD74,CM-012667-01|CM-012667-02|CM-012667-03|CM-012667-04
JCP2022_801166,973,CD79A,CM-011606-01|CM-011606-02|CM-011606-03|CM-011606-04
JCP2022_801167,974,CD79B,CM-011126-01|CM-011126-02|CM-011126-03|CM-011126-04
JCP2022_801168,942,CD86,CM-007852-01|CM-007852-02|CM-007852-03|CM-007852-04
JCP2022_801169,22918,CD93,CM-007815-01|CM-007815-02|CM-007815-03|CM-007815-04
JCP2022_801170,978,CDA,CM-012630-01|CM-012630-02|CM-012630-03|CM-012630-04
JCP2022_801171,81602,CDADC1,CM-007732-01|CM-007732-02|CM-007732-03|CM-007732-04
JCP2022_801172,8556,CDC14A,CM-003469-01|CM-003469-02|CM-003469-03|CM-003469-04
JCP2022_801173,8555,CDC14B,CM-003470-01|CM-003470-02|CM-003470-03|CM-003470-04
JCP2022_801174,8697,CDC23,CM-009523-01|CM-009523-02|CM-009523-03|CM-009523-04
JCP2022_801175,993,CDC25A,CM-003226-01|CM-003226-02|CM-003226-03|CM-003226-04
JCP2022_801176,994,CDC25B,CM-003227-01|CM-003227-02|CM-003227-03|CM-003227-04
JCP2022_801177,995,CDC25C,CM-003228-01|CM-003228-02|CM-003228-03|CM-003228-04
JCP2022_801178,997,CDC34,CM-003230-01|CM-003230-02|CM-003230-03|CM-003230-04
JCP2022_801179,998,CDC42,CM-005057-01|CM-005057-02|CM-005057-03|CM-005057-04
JCP2022_801180,8476,CDC42BPA,CM-003814-01|CM-003814-02|CM-003814-03|CM-003814-04
JCP2022_801181,9578,CDC42BPB,CM-004075-01|CM-004075-02|CM-004075-03|CM-004075-04
JCP2022_801182,55561,CDC42BPG,CM-007691-01|CM-007691-02|CM-007691-03|CM-007691-04
JCP2022_801183,56990,CDC42SE2,CM-020826-01|CM-020826-02|CM-020826-03|CM-020826-04
JCP2022_801184,988,CDC5L,CM-011237-01|CM-011237-02|CM-011237-03|CM-011237-04
JCP2022_801185,990,CDC6,CM-003233-01|CM-003233-02|CM-003233-03|CM-003233-04
JCP2022_801186,8317,CDC7,CM-003234-01|CM-003234-02|CM-003234-03|CM-003234-04
JCP2022_801187,83461,CDCA3,CM-016149-01|CM-016149-02|CM-016149-03|CM-016149-04
JCP2022_801188,1014,CDH16,CM-011828-01|CM-011828-02|CM-011828-03|CM-011828-04
JCP2022_801189,1015,CDH17,CM-011829-01|CM-011829-02|CM-011829-03|CM-011829-04
JCP2022_801190,64072,CDH23,CM-013051-01|CM-013051-02|CM-013051-03|CM-013051-04
JCP2022_801191,10423,CDIPT,CM-009631-01|CM-009631-02|CM-009631-03|CM-009631-04
JCP2022_801192,983,CDK1,CM-003224-01|CM-003224-02|CM-003224-03|CM-003224-04
JCP2022_801193,8558,CDK10,CM-003235-01|CM-003235-02|CM-003235-03|CM-003235-04
JCP2022_801194,728642,CDK11A,CM-181567-01|CM-181567-02|CM-181567-03|CM-181567-04
JCP2022_801195,984,CDK11B,CM-004687-01|CM-004687-02|CM-004687-03|CM-004687-04
JCP2022_801196,51755,CDK12,CM-004031-01|CM-004031-02|CM-004031-03|CM-004031-04
JCP2022_801197,8621,CDK13,CM-004688-01|CM-004688-02|CM-004688-03|CM-004688-04
JCP2022_801198,5218,CDK14,CM-004837-01|CM-004837-02|CM-004837-03|CM-004837-04
JCP2022_801199,65061,CDK15,CM-004685-01|CM-004685-02|CM-004685-03|CM-004685-04
JCP2022_801200,5127,CDK16,CM-004313-01|CM-004313-02|CM-004313-03|CM-004313-04
JCP2022_801201,5128,CDK17,CM-004835-01|CM-004835-02|CM-004835-03|CM-004835-04
JCP2022_801202,5129,CDK18,CM-004836-01|CM-004836-02|CM-004836-03|CM-004836-04
JCP2022_801203,23097,CDK19,CM-004689-01|CM-004689-02|CM-004689-03|CM-004689-04
JCP2022_801204,1017,CDK2,CM-003236-01|CM-003236-02|CM-003236-03|CM-003236-04
JCP2022_801205,23552,CDK20,CM-004686-01|CM-004686-02|CM-004686-03|CM-004686-04
JCP2022_801206,8099,CDK2AP1,CM-011902-01|CM-011902-02|CM-011902-03|CM-011902-04
JCP2022_801207,1018,CDK3,CM-003237-01|CM-003237-02|CM-003237-03|CM-003237-04
JCP2022_801208,1019,CDK4,CM-003238-01|CM-003238-02|CM-003238-03|CM-003238-04
JCP2022_801209,1020,CDK5,CM-003239-01|CM-003239-02|CM-003239-03|CM-003239-04
JCP2022_801210,8851,CDK5R1,CM-008988-01|CM-008988-02|CM-008988-03|CM-008988-04
JCP2022_801211,8941,CDK5R2,CM-008885-01|CM-008885-02|CM-008885-03|CM-008885-04
JCP2022_801212,51654,CDK5RAP1,CM-013297-01|CM-013297-02|CM-013297-03|CM-013297-04
JCP2022_801213,1021,CDK6,CM-003240-01|CM-003240-02|CM-003240-03|CM-003240-04
JCP2022_801214,1022,CDK7,CM-003241-01|CM-003241-02|CM-003241-03|CM-003241-04
JCP2022_801215,1024,CDK8,CM-003242-01|CM-003242-02|CM-003242-03|CM-003242-04
JCP2022_801216,1025,CDK9,CM-003243-01|CM-003243-02|CM-003243-03|CM-003243-04
JCP2022_801217,8814,CDKL1,CM-004323-01|CM-004323-02|CM-004323-03|CM-004323-04
JCP2022_801218,8999,CDKL2,CM-004797-01|CM-004797-02|CM-004797-03|CM-004797-04
JCP2022_801219,51265,CDKL3,CM-004798-01|CM-004798-02|CM-004798-03|CM-004798-04
JCP2022_801220,344387,CDKL4,CM-022660-01|CM-022660-02|CM-022660-03|CM-022660-04
JCP2022_801221,6792,CDKL5,CM-004799-01|CM-004799-02|CM-004799-03|CM-004799-04
JCP2022_801222,1029,CDKN2A,CM-011007-01|CM-011007-02|CM-011007-03|CM-011007-04
JCP2022_801223,1033,CDKN3,CM-003879-01|CM-003879-02|CM-003879-03|CM-003879-04
JCP2022_801224,1036,CDO1,CM-010336-01|CM-010336-02|CM-010336-03|CM-010336-04
JCP2022_801225,1040,CDS1,CM-008680-01|CM-008680-02|CM-008680-03|CM-008680-04
JCP2022_801226,8760,CDS2,CM-009591-01|CM-009591-02|CM-009591-03|CM-009591-04
JCP2022_801227,1044,CDX1,CM-012631-01|CM-012631-02|CM-012631-03|CM-012631-04
JCP2022_801228,1045,CDX2,CM-015636-01|CM-015636-02|CM-015636-03|CM-015636-04
JCP2022_801229,1046,CDX4,CM-010141-01|CM-010141-02|CM-010141-03|CM-010141-04
JCP2022_801230,124359,CDYL2,CM-008755-01|CM-008755-02|CM-008755-03|CM-008755-04
JCP2022_801231,1050,CEBPA,CM-006422-01|CM-006422-02|CM-006422-03|CM-006422-04
JCP2022_801232,1051,CEBPB,CM-006423-01|CM-006423-02|CM-006423-03|CM-006423-04
JCP2022_801233,1052,CEBPD,CM-010453-01|CM-010453-02|CM-010453-03|CM-010453-04
JCP2022_801234,1053,CEBPE,CM-009515-01|CM-009515-02|CM-009515-03|CM-009515-04
JCP2022_801235,1054,CEBPG,CM-011608-01|CM-011608-02|CM-011608-03|CM-011608-04
JCP2022_801236,10153,CEBPZ,CM-019985-01|CM-019985-02|CM-019985-03|CM-019985-04
JCP2022_801237,51816,CECR1,CM-009521-01|CM-009521-02|CM-009521-03|CM-009521-04
JCP2022_801238,27439,CECR6,CM-014747-01|CM-014747-02|CM-014747-03|CM-014747-04
JCP2022_801239,1056,CEL,CM-008871-01|CM-008871-02|CM-008871-03|CM-008871-04
